class,loc
/guava/src/com/google/common/collect/AbstractMapBasedMultimap.java,1261
/guava/src/com/google/common/collect/AbstractMapBasedMultiset.java,250
/guava/src/com/google/common/collect/AbstractMapEntry.java,41
/guava-testlib/src/com/google/common/collect/testing/AbstractMapTester.java,168
/guava/src/com/google/common/collect/AbstractMultimap.java,186
/guava-testlib/src/com/google/common/collect/testing/google/AbstractMultimapTester.java,141
/guava/src/com/google/common/collect/AbstractMultiset.java,138
/guava-testlib/src/com/google/common/collect/testing/google/AbstractMultisetSetCountTester.java,294
/guava-testlib/src/com/google/common/collect/testing/google/AbstractMultisetTester.java,15
/guava/src/com/google/common/collect/AbstractNavigableMap.java,138
/guava/src/com/google/common/graph/AbstractNetwork.java,235
/guava/src/com/google/common/hash/AbstractNonStreamingHashFunction.java,92
/guava-testlib/src/com/google/common/testing/AbstractPackageSanityTests.java,223
/guava-testlib/src/com/google/common/collect/testing/testers/AbstractQueueTester.java,12
/guava/src/com/google/common/collect/AbstractRangeSet.java,68
/guava/src/com/google/common/util/concurrent/AbstractScheduledService.java,378
/guava/src/com/google/common/collect/AbstractSequentialIterator.java,27
/guava/src/com/google/common/util/concurrent/AbstractService.java,442
/guava/src/com/google/common/collect/AbstractSetMultimap.java,65
/guava-testlib/src/com/google/common/collect/testing/testers/AbstractSetTester.java,12
/guava/src/com/google/common/collect/AbstractSortedKeySortedSetMultimap.java,32
/guava/src/com/google/common/collect/AbstractSortedMultiset.java,109
/guava/src/com/google/common/collect/AbstractSortedSetMultimap.java,64
/guava/src/com/google/common/hash/AbstractStreamingHasher.java,123
/guava/src/com/google/common/collect/AbstractTable.java,192
/guava-testlib/src/com/google/common/collect/testing/AbstractTester.java,50
/guava/src/com/google/common/util/concurrent/AbstractTransformFuture.java,155
/guava/src/com/google/common/graph/AbstractUndirectedNetworkConnections.java,63
/guava/src/com/google/common/graph/AbstractValueGraph.java,108
/guava/src/com/google/common/util/concurrent/AggregateFuture.java,181
/guava/src/com/google/common/util/concurrent/AggregateFutureState.java,106
/guava/src/com/google/common/collect/AllEqualOrdering.java,36
/guava/src/com/google/common/eventbus/AllowConcurrentEvents.java,9
/guava-testlib/src/com/google/common/collect/testing/AnEnum.java,11
/guava/src/com/google/common/io/AppendableWriter.java,78
/guava-testlib/src/com/google/common/testing/ArbitraryInstances.java,431
/guava/src/com/google/common/escape/ArrayBasedCharEscaper.java,55
/guava/src/com/google/common/escape/ArrayBasedEscaperMap.java,34
/guava/src/com/google/common/escape/ArrayBasedUnicodeEscaper.java,87
/guava/src/com/google/common/collect/ArrayListMultimap.java,80
/guava/src/com/google/common/collect/ArrayListMultimapGwtSerializationDependencies.java,11
/guava/src/com/google/common/collect/ArrayTable.java,468
/guava/src/com/google/common/base/Ascii.java,159
/guava/src/com/google/common/util/concurrent/AsyncCallable.java,10
/guava/src/com/google/common/eventbus/AsyncEventBus.java,14
/guava/src/com/google/common/util/concurrent/AsyncFunction.java,10
/guava/src/com/google/common/util/concurrent/AtomicDouble.java,119
/guava/src/com/google/common/util/concurrent/AtomicDoubleArray.java,129
/guava/src/com/google/common/util/concurrent/AtomicLongMap.java,163
/guava/src/com/google/common/util/concurrent/Atomics.java,23
/guava-testlib/src/com/google/common/collect/testing/BaseComparable.java,30
/guava/src/com/google/common/io/BaseEncoding.java,844
/guava/src/com/google/common/graph/BaseGraph.java,22
/guava/src/com/google/common/collect/BaseImmutableMultimap.java,5
/guava/src/com/google/common/annotations/Beta.java,17
/guava/src/com/google/common/math/BigDecimalMath.java,34
/guava/src/com/google/common/math/BigIntegerMath.java,298
/guava/src/com/google/common/collect/BiMap.java,23
/guava-testlib/src/com/google/common/collect/testing/google/BiMapClearTester.java,52
/guava-testlib/src/com/google/common/collect/testing/google/BiMapEntrySetTester.java,60
/guava-testlib/src/com/google/common/collect/testing/google/BiMapGenerators.java,38
/guava-testlib/src/com/google/common/collect/testing/google/BiMapInverseTester.java,49
/guava-testlib/src/com/google/common/collect/testing/google/BiMapPutTester.java,102
/guava-testlib/src/com/google/common/collect/testing/google/BiMapRemoveTester.java,60
/guava-testlib/src/com/google/common/collect/testing/google/BiMapTestSuiteBuilder.java,115
/guava/src/com/google/common/hash/BloomFilter.java,269
/guava/src/com/google/common/hash/BloomFilterStrategies.java,203
/guava/src/com/google/common/primitives/Booleans.java,320
/guava/src/com/google/common/collect/BoundType.java,15
/guava/src/com/google/common/collect/ByFunctionOrdering.java,43
/guava/src/com/google/common/io/ByteArrayDataInput.java,55
/guava/src/com/google/common/io/ByteArrayDataOutput.java,40
/guava/src/com/google/common/io/ByteProcessor.java,17
/guava/src/com/google/common/primitives/Bytes.java,247
/guava/src/com/google/common/io/ByteSink.java,70
/guava/src/com/google/common/io/ByteSource.java,425
/guava/src/com/google/common/io/ByteStreams.java,598
/guava/src/com/google/common/cache/Cache.java,33
/guava/src/com/google/common/cache/CacheBuilder.java,434
/guava/src/com/google/common/cache/CacheBuilderSpec.java,345
/guava/src/com/google/common/cache/CacheLoader.java,90
/guava/src/com/google/common/cache/CacheStats.java,129
/guava/src/com/google/common/util/concurrent/Callables.java,71
/guava/src/com/google/common/collect/CartesianList.java,136
/guava/src/com/google/common/base/CaseFormat.java,149
/guava/src/com/google/common/escape/CharEscaper.java,72
/guava/src/com/google/common/escape/CharEscaperBuilder.java,68
/guava/src/com/google/common/base/CharMatcher.java,1036
/guava/src/com/google/common/primitives/Chars.java,349
/guava/src/com/google/common/io/CharSequenceReader.java,100
/guava/src/com/google/common/base/Charsets.java,24
/guava/src/com/google/common/io/CharSink.java,76
/guava/src/com/google/common/io/CharSource.java,376
/guava/src/com/google/common/io/CharStreams.java,181
/guava/src/com/google/common/hash/ChecksumHashFunction.java,105
/guava/src/com/google/common/reflect/ClassPath.java,393
/guava-testlib/src/com/google/common/testing/ClassSanityTester.java,568
/guava/src/com/google/common/collect/ClassToInstanceMap.java,19
/guava/src/com/google/common/io/Closeables.java,47
/guava/src/com/google/common/io/Closer.java,132
/guava/src/com/google/common/util/concurrent/ClosingFuture.java,987
/guava-testlib/src/com/google/common/testing/ClusterException.java,36
/guava/src/com/google/common/collect/CollectCollectors.java,385
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionAddAllTester.java,140
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionAddTester.java,88
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionClearTester.java,55
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionContainsAllTester.java,70
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionContainsTester.java,48
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionCreationTester.java,38
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionEqualsTester.java,20
/guava-testlib/src/com/google/common/collect/testing/features/CollectionFeature.java,46
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionForEachTester.java,27
/guava/src/com/google/common/util/concurrent/CollectionFuture.java,73
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionIsEmptyTester.java,18
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionIteratorTester.java,114
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionRemoveAllTester.java,156
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionRemoveIfTester.java,74
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionRemoveTester.java,116
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionRetainAllTester.java,232
/guava/src/com/google/common/collect/Collections2.java,425
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionSerializationEqualTester.java,15
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionSerializationTester.java,17
/guava-testlib/src/com/google/common/collect/testing/features/CollectionSize.java,46
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionSizeTester.java,11
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionSpliteratorTester.java,65
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionStreamTester.java,30
/guava-testlib/src/com/google/common/collect/testing/CollectionTestSuiteBuilder.java,65
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionToArrayTester.java,145
/guava-testlib/src/com/google/common/collect/testing/testers/CollectionToStringTester.java,45
/guava-testlib/src/com/google/common/testing/CollectorTester.java,115
/guava/src/com/google/common/collect/CollectPreconditions.java,37
/guava/src/com/google/common/collect/CollectSpliterators.java,428
/guava/src/com/google/common/util/concurrent/CombinedFuture.java,144
/guava/src/com/google/common/base/CommonMatcher.java,12
/guava/src/com/google/common/base/CommonPattern.java,17
/guava/src/com/google/common/collect/CompactHashing.java,114
/guava/src/com/google/common/collect/CompactHashMap.java,832
/guava/src/com/google/common/collect/CompactHashSet.java,508
/guava/src/com/google/common/collect/CompactLinkedHashMap.java,207
/guava/src/com/google/common/collect/CompactLinkedHashSet.java,157
/guava/src/com/google/common/collect/ComparatorOrdering.java,40
/guava/src/com/google/common/collect/Comparators.java,92
/guava/src/com/google/common/collect/ComparisonChain.java,118
/guava/src/com/google/common/collect/CompoundOrdering.java,52
/guava/src/com/google/common/collect/ComputationException.java,12
/guava/src/com/google/common/collect/ConcurrentHashMultiset.java,379
/guava-testlib/src/com/google/common/collect/testing/testers/ConcurrentMapPutIfAbsentTester.java,104
/guava-testlib/src/com/google/common/collect/testing/testers/ConcurrentMapRemoveTester.java,75
/guava-testlib/src/com/google/common/collect/testing/testers/ConcurrentMapReplaceEntryTester.java,110
/guava-testlib/src/com/google/common/collect/testing/testers/ConcurrentMapReplaceTester.java,74
/guava-testlib/src/com/google/common/collect/testing/ConcurrentMapTestSuiteBuilder.java,30
/guava-testlib/src/com/google/common/collect/testing/ConcurrentNavigableMapTestSuiteBuilder.java,25
/guava-testlib/src/com/google/common/collect/testing/features/ConflictingRequirementsException.java,25
/guava/src/com/google/common/collect/ConsumingQueueIterator.java,22
/guava/src/com/google/common/collect/ContiguousSet.java,125
/guava/src/com/google/common/base/Converter.java,262
/guava/src/com/google/common/collect/Count.java,41
/guava/src/com/google/common/io/CountingInputStream.java,58
/guava/src/com/google/common/io/CountingOutputStream.java,33
/guava/src/com/google/common/hash/Crc32cHashFunction.java,310
/guava/src/com/google/common/collect/Cut.java,353
/guava/src/com/google/common/util/concurrent/CycleDetectingLockFactory.java,476
/guava/src/com/google/common/eventbus/DeadEvent.java,22
/guava/src/com/google/common/base/Defaults.java,38
/guava/src/com/google/common/collect/DenseImmutableTable.java,261
/guava-testlib/src/com/google/common/collect/testing/DerivedCollectionGenerators.java,422
/guava-testlib/src/com/google/common/collect/testing/DerivedComparable.java,9
/guava-testlib/src/com/google/common/collect/testing/DerivedGenerator.java,6
/guava-testlib/src/com/google/common/collect/testing/google/DerivedGoogleCollectionGenerators.java,160
/guava-testlib/src/com/google/common/collect/testing/DerivedTestIteratorGenerator.java,20
/guava/src/com/google/common/collect/DescendingImmutableSortedMultiset.java,61
/guava/src/com/google/common/collect/DescendingImmutableSortedSet.java,92
/guava/src/com/google/common/collect/DescendingMultiset.java,122
/guava/src/com/google/common/graph/DirectedGraphConnections.java,440
/guava/src/com/google/common/graph/DirectedMultiNetworkConnections.java,106
/guava/src/com/google/common/graph/DirectedNetworkConnections.java,35
/guava/src/com/google/common/util/concurrent/DirectExecutor.java,16
/guava/src/com/google/common/collect/DiscreteDomain.java,187
/guava/src/com/google/common/eventbus/Dispatcher.java,98
/guava/src/com/google/common/math/DoubleMath.java,265
/guava/src/com/google/common/primitives/Doubles.java,393
/guava/src/com/google/common/primitives/DoublesMethodsForWeb.java,5
/guava/src/com/google/common/math/DoubleUtils.java,68
/guava-gwt/src/com/google/common/DummyJavadocClass.java,2
/guava-testlib/src/com/google/common/testing/DummyProxy.java,77
/guava/src/com/google/common/graph/EdgesConnecting.java,37
/guava/src/com/google/common/graph/ElementOrder.java,97
/guava/src/com/google/common/base/ElementTypesAreNonnullByDefault.java,17
/guava/src/com/google/common/graph/ElementTypesAreNonnullByDefault.java,17
/guava/src/com/google/common/collect/ElementTypesAreNonnullByDefault.java,17
/guava/src/com/google/common/hash/ElementTypesAreNonnullByDefault.java,17
/guava/src/com/google/common/util/concurrent/ElementTypesAreNonnullByDefault.java,17
/guava/src/com/google/common/math/ElementTypesAreNonnullByDefault.java,17
/guava/src/com/google/common/cache/ElementTypesAreNonnullByDefault.java,17
/guava/src/com/google/common/reflect/ElementTypesAreNonnullByDefault.java,17
/guava/src/com/google/common/io/ElementTypesAreNonnullByDefault.java,17
/guava/src/com/google/common/primitives/ElementTypesAreNonnullByDefault.java,17
/guava/src/com/google/common/eventbus/ElementTypesAreNonnullByDefault.java,17
/guava/src/com/google/common/net/ElementTypesAreNonnullByDefault.java,17
/guava/src/com/google/common/escape/ElementTypesAreNonnullByDefault.java,17
/guava/src/com/google/common/html/ElementTypesAreNonnullByDefault.java,17
/guava/src/com/google/common/xml/ElementTypesAreNonnullByDefault.java,17
/guava-testlib/src/com/google/common/collect/testing/google/ElementTypesAreNonnullByDefault.java,17
/guava-testlib/src/com/google/common/collect/testing/testers/ElementTypesAreNonnullByDefault.java,17
/guava-testlib/src/com/google/common/collect/testing/ElementTypesAreNonnullByDefault.java,17
/guava-testlib/src/com/google/common/testing/ElementTypesAreNonnullByDefault.java,17
/guava/src/com/google/common/collect/EmptyContiguousSet.java,134
/guava/src/com/google/common/collect/EmptyImmutableListMultimap.java,19
/guava/src/com/google/common/collect/EmptyImmutableSetMultimap.java,19
/guava/src/com/google/common/graph/EndpointPair.java,139
/guava/src/com/google/common/graph/EndpointPairIterator.java,76
/guava/src/com/google/common/collect/EnumBiMap.java,88
/guava/src/com/google/common/collect/EnumHashBiMap.java,74
/guava/src/com/google/common/collect/EnumMultiset.java,240
/guava/src/com/google/common/base/Enums.java,94
/guava-testlib/src/com/google/common/testing/EqualsTester.java,74
/guava/src/com/google/common/base/Equivalence.java,156
/guava-testlib/src/com/google/common/testing/EquivalenceTester.java,56
/guava/src/com/google/common/escape/Escaper.java,15
/guava-testlib/src/com/google/common/escape/testing/EscaperAsserts.java,43
/guava/src/com/google/common/escape/Escapers.java,125
/guava/src/com/google/common/eventbus/EventBus.java,107
/guava/src/com/google/common/collect/EvictingQueue.java,66
/guava/src/com/google/common/util/concurrent/ExecutionError.java,20
/guava/src/com/google/common/util/concurrent/ExecutionList.java,79
/guava/src/com/google/common/util/concurrent/ExecutionSequencer.java,166
/guava/src/com/google/common/collect/ExplicitOrdering.java,44
/guava/src/com/google/common/base/ExtraObjectsMethodsForWeb.java,5
/guava-testlib/src/com/google/common/testing/FakeTicker.java,52
/guava/src/com/google/common/util/concurrent/FakeTimeLimiter.java,67
/guava/src/com/google/common/hash/FarmHashFingerprint64.java,155
/guava-testlib/src/com/google/common/collect/testing/features/Feature.java,7
/guava-testlib/src/com/google/common/collect/testing/FeatureSpecificTestSuiteBuilder.java,228
/guava-testlib/src/com/google/common/collect/testing/features/FeatureUtil.java,181
/guava/src/com/google/common/io/FileBackedOutputStream.java,158
/guava/src/com/google/common/io/Files.java,399
/guava/src/com/google/common/io/FileWriteMode.java,9
/guava/src/com/google/common/collect/FilteredEntryMultimap.java,345
/guava/src/com/google/common/collect/FilteredEntrySetMultimap.java,39
/guava/src/com/google/common/collect/FilteredKeyListMultimap.java,30
/guava/src/com/google/common/collect/FilteredKeyMultimap.java,175
/guava/src/com/google/common/collect/FilteredKeySetMultimap.java,49
/guava/src/com/google/common/collect/FilteredMultimap.java,12
/guava/src/com/google/common/collect/FilteredMultimapValues.java,66
/guava/src/com/google/common/collect/FilteredSetMultimap.java,10
/guava/src/com/google/common/base/FinalizablePhantomReference.java,16
/guava/src/com/google/common/base/FinalizableReference.java,11
/guava/src/com/google/common/base/FinalizableReferenceQueue.java,160
/guava/src/com/google/common/base/FinalizableSoftReference.java,16
/guava/src/com/google/common/base/FinalizableWeakReference.java,16
/guava/src/com/google/common/base/internal/Finalizer.java,146
/guava/src/com/google/common/hash/Fingerprint2011.java,141
/guava/src/com/google/common/primitives/Floats.java,364
/guava/src/com/google/common/primitives/FloatsMethodsForWeb.java,5
/guava/src/com/google/common/util/concurrent/FluentFuture.java,101
/guava/src/com/google/common/collect/FluentIterable.java,259
/guava/src/com/google/common/io/Flushables.java,34
/guava-gwt/src/com/google/common/ForceGuavaCompilationEntryPoint.java,6
/guava/src/com/google/common/collect/ForwardingBlockingDeque.java,80
/guava/src/com/google/common/util/concurrent/ForwardingBlockingDeque.java,80
/guava/src/com/google/common/util/concurrent/ForwardingBlockingQueue.java,52
/guava/src/com/google/common/cache/ForwardingCache.java,76
/guava/src/com/google/common/collect/ForwardingCollection.java,116
/guava/src/com/google/common/collect/ForwardingConcurrentMap.java,35
/guava/src/com/google/common/util/concurrent/ForwardingCondition.java,38
/guava/src/com/google/common/collect/ForwardingDeque.java,103
/guava/src/com/google/common/util/concurrent/ForwardingExecutorService.java,85
/guava/src/com/google/common/util/concurrent/ForwardingFluentFuture.java,47
/guava/src/com/google/common/util/concurrent/ForwardingFuture.java,55
/guava/src/com/google/common/graph/ForwardingGraph.java,66
/guava/src/com/google/common/collect/ForwardingImmutableCollection.java,7
/guava/src/com/google/common/collect/ForwardingImmutableList.java,7
/guava/src/com/google/common/collect/ForwardingImmutableMap.java,7
/guava/src/com/google/common/collect/ForwardingImmutableSet.java,7
/guava/src/com/google/common/collect/ForwardingIterator.java,27
/guava/src/com/google/common/collect/ForwardingList.java,102
/guava/src/com/google/common/util/concurrent/ForwardingListenableFuture.java,28
/guava/src/com/google/common/util/concurrent/ForwardingListeningExecutorService.java,27
/guava/src/com/google/common/collect/ForwardingListIterator.java,39
/guava/src/com/google/common/collect/ForwardingListMultimap.java,28
/guava/src/com/google/common/cache/ForwardingLoadingCache.java,48
/guava/src/com/google/common/util/concurrent/ForwardingLock.java,34
/guava/src/com/google/common/collect/ForwardingMap.java,133
/guava/src/com/google/common/collect/ForwardingMapEntry.java,56
/guava/src/com/google/common/collect/ForwardingMultimap.java,103
/guava/src/com/google/common/collect/ForwardingMultiset.java,126
/guava/src/com/google/common/collect/ForwardingNavigableMap.java,232
/guava/src/com/google/common/collect/ForwardingNavigableSet.java,124
/guava/src/com/google/common/graph/ForwardingNetwork.java,114
/guava/src/com/google/common/collect/ForwardingObject.java,13
/guava/src/com/google/common/collect/ForwardingQueue.java,65
/guava/src/com/google/common/collect/ForwardingSet.java,33
/guava/src/com/google/common/collect/ForwardingSetMultimap.java,32
/guava/src/com/google/common/collect/ForwardingSortedMap.java,72
/guava/src/com/google/common/collect/ForwardingSortedMultiset.java,122
/guava/src/com/google/common/collect/ForwardingSortedSet.java,77
/guava/src/com/google/common/collect/ForwardingSortedSetMultimap.java,32
/guava/src/com/google/common/collect/ForwardingTable.java,107
/guava/src/com/google/common/graph/ForwardingValueGraph.java,82
/guava-testlib/src/com/google/common/testing/ForwardingWrapperTester.java,173
/guava-testlib/src/com/google/common/testing/FreshValueGenerator.java,810
/guava/src/com/google/common/base/Function.java,15
/guava/src/com/google/common/base/FunctionalEquivalence.java,45
/guava/src/com/google/common/base/Functions.java,253
/guava/src/com/google/common/hash/Funnel.java,11
/guava/src/com/google/common/hash/Funnels.java,174
/guava/src/com/google/common/util/concurrent/FutureCallback.java,11
/guava/src/com/google/common/util/concurrent/Futures.java,491
/guava/src/com/google/common/util/concurrent/FuturesGetChecked.java,226
/guava-testlib/src/com/google/common/testing/GcFinalization.java,135
/guava/src/com/google/common/collect/GeneralRange.java,233
/guava-testlib/src/com/google/common/collect/testing/google/GoogleHelpers.java,13
/guava/src/com/google/common/graph/Graph.java,45
/guava/src/com/google/common/graph/GraphBuilder.java,73
/guava/src/com/google/common/graph/GraphConnections.java,22
/guava/src/com/google/common/graph/GraphConstants.java,39
/guava/src/com/google/common/graph/Graphs.java,430
/guava/src/com/google/common/graph/GraphsBridgeMethods.java,15
/guava/src/com/google/common/annotations/GwtCompatible.java,14
/guava/src/com/google/common/util/concurrent/GwtFluentFutureCatchingSpecialization.java,10
/guava/src/com/google/common/util/concurrent/GwtFuturesCatchingSpecialization.java,8
/guava/src/com/google/common/annotations/GwtIncompatible.java,13
/guava/src/com/google/common/collect/GwtTransient.java,13
/guava/src/com/google/common/collect/HashBasedTable.java,41
/guava/src/com/google/common/collect/HashBiMap.java,639
/guava/src/com/google/common/hash/HashCode.java,242
/guava/src/com/google/common/hash/Hasher.java,56
/guava/src/com/google/common/hash/HashFunction.java,22
/guava/src/com/google/common/collect/Hashing.java,30
/guava/src/com/google/common/hash/Hashing.java,359
/guava/src/com/google/common/hash/HashingInputStream.java,47
/guava/src/com/google/common/hash/HashingOutputStream.java,32
/guava/src/com/google/common/collect/HashMultimap.java,67
/guava/src/com/google/common/collect/HashMultimapGwtSerializationDependencies.java,10
/guava/src/com/google/common/collect/HashMultiset.java,48
/guava-testlib/src/com/google/common/collect/testing/Helpers.java,411
/guava/src/com/google/common/net/HostAndPort.java,157
/guava/src/com/google/common/net/HostSpecifier.java,73
/guava/src/com/google/common/html/HtmlEscapers.java,20
/guava/src/com/google/common/net/HttpHeaders.java,187
/guava/src/com/google/common/base/IgnoreJRERequirement.java,8
/guava/src/com/google/common/collect/IgnoreJRERequirement.java,8
/guava/src/com/google/common/hash/IgnoreJRERequirement.java,8
/guava/src/com/google/common/reflect/IgnoreJRERequirement.java,8
/guava/src/com/google/common/io/IgnoreJRERequirement.java,8
/guava-testlib/src/com/google/common/testing/IgnoreJRERequirement.java,7
/guava/src/com/google/common/util/concurrent/ImmediateFuture.java,78
/guava/src/com/google/common/collect/ImmutableAsList.java,53
/guava/src/com/google/common/collect/ImmutableBiMap.java,349
/guava/src/com/google/common/collect/ImmutableClassToInstanceMap.java,95
/guava/src/com/google/common/collect/ImmutableCollection.java,190
/guava/src/com/google/common/primitives/ImmutableDoubleArray.java,341
/guava/src/com/google/common/collect/ImmutableEntry.java,31
/guava/src/com/google/common/collect/ImmutableEnumMap.java,100
/guava/src/com/google/common/collect/ImmutableEnumSet.java,110
/guava/src/com/google/common/graph/ImmutableGraph.java,80
/guava/src/com/google/common/primitives/ImmutableIntArray.java,335
/guava/src/com/google/common/collect/ImmutableList.java,493
/guava/src/com/google/common/collect/ImmutableListMultimap.java,263
/guava/src/com/google/common/primitives/ImmutableLongArray.java,337
/guava/src/com/google/common/collect/ImmutableMap.java,755
/guava/src/com/google/common/collect/ImmutableMapEntry.java,64
/guava/src/com/google/common/collect/ImmutableMapEntrySet.java,110
/guava/src/com/google/common/collect/ImmutableMapKeySet.java,66
/guava/src/com/google/common/collect/ImmutableMapValues.java,95
/guava/src/com/google/common/collect/ImmutableMultimap.java,474
/guava/src/com/google/common/collect/ImmutableMultiset.java,373
/guava/src/com/google/common/collect/ImmutableMultisetGwtSerializationDependencies.java,5
/guava/src/com/google/common/graph/ImmutableNetwork.java,95
/guava/src/com/google/common/collect/ImmutableRangeMap.java,327
/guava/src/com/google/common/collect/ImmutableRangeSet.java,601
/guava/src/com/google/common/collect/ImmutableSet.java,591
/guava/src/com/google/common/collect/ImmutableSetMultimap.java,364
/guava/src/com/google/common/collect/ImmutableSortedAsList.java,60
/guava/src/com/google/common/collect/ImmutableSortedMap.java,813
/guava/src/com/google/common/collect/ImmutableSortedMultiset.java,342
/guava/src/com/google/common/collect/ImmutableSortedSet.java,463
/guava/src/com/google/common/hash/ImmutableSupplier.java,6
/guava/src/com/google/common/collect/ImmutableTable.java,278
/guava/src/com/google/common/reflect/ImmutableTypeToInstanceMap.java,88
/guava/src/com/google/common/graph/ImmutableValueGraph.java,78
/guava/src/com/google/common/graph/IncidentEdgeSet.java,52
/guava/src/com/google/common/collect/IndexedImmutableSet.java,69
/guava/src/com/google/common/net/InetAddresses.java,553
/guava/src/com/google/common/io/InsecureRecursiveDeleteException.java,16
/guava/src/com/google/common/base/Internal.java,23
/guava/src/com/google/common/util/concurrent/Internal.java,17
/guava/src/com/google/common/collect/Interner.java,11
/guava/src/com/google/common/collect/Interners.java,103
/guava/src/com/google/common/net/InternetDomainName.java,229
/guava/src/com/google/common/util/concurrent/InterruptibleTask.java,141
/guava/src/com/google/common/math/IntMath.java,409
/guava/src/com/google/common/primitives/Ints.java,394
/guava/src/com/google/common/primitives/IntsMethodsForWeb.java,5
/guava/src/com/google/common/graph/InvalidatableSet.java,36
/guava/src/com/google/common/reflect/Invokable.java,348
/guava/src/com/google/common/collect/Iterables.java,469
/guava-testlib/src/com/google/common/collect/testing/IteratorFeature.java,18
/guava/src/com/google/common/collect/Iterators.java,813
/guava-testlib/src/com/google/common/collect/testing/IteratorTester.java,21
/guava/src/com/google/common/annotations/J2ktIncompatible.java,9
/guava/src/com/google/common/base/Java8Compatibility.java,22
/guava/src/com/google/common/hash/Java8Compatibility.java,20
/guava/src/com/google/common/io/Java8Compatibility.java,28
/guava/src/com/google/common/collect/JdkBackedImmutableBiMap.java,108
/guava/src/com/google/common/collect/JdkBackedImmutableMap.java,100
/guava/src/com/google/common/collect/JdkBackedImmutableMultiset.java,70
/guava/src/com/google/common/collect/JdkBackedImmutableSet.java,39
/guava/src/com/google/common/util/concurrent/JdkFutureAdapters.java,75
/guava/src/com/google/common/base/JdkPattern.java,60
/guava/src/com/google/common/base/Joiner.java,256
/guava/src/com/google/common/util/concurrent/LazyLogger.java,26
/guava/src/com/google/common/collect/LexicographicalOrdering.java,54
/guava/src/com/google/common/math/LinearTransformation.java,174
/guava/src/com/google/common/io/LineBuffer.java,56
/guava/src/com/google/common/io/LineProcessor.java,15
/guava/src/com/google/common/io/LineReader.java,47
/guava/src/com/google/common/collect/LinkedHashMultimap.java,425
/guava/src/com/google/common/collect/LinkedHashMultimapGwtSerializationDependencies.java,11
/guava/src/com/google/common/collect/LinkedHashMultiset.java,49
/guava/src/com/google/common/collect/LinkedListMultimap.java,606
